ID,Postcode,Locality,State,Longitude,Latitude,Category,Type,SA3,SA3 Name,SA4,SA4 Name,Routes,Status,Lat (Google),Long (Google),SA1 CODE 2021,SA1 NAME 2021,SA2 CODE 2021,SA2 NAME 2021,SA3 CODE 2021,SA3 NAME 2021,SA4 CODE 2021,SA4 NAME 2021,RA 2016,RA 2021,RA 2021 Name,MMM 2015,MMM 2019,CED,Altitude,Charge Zone,PHN Code,PHN Name,LGA Region,LGA Code,Electorate,Electorate Rating,State Electoral Code,State Electroal Name,,,Line
4832,3038,KEILOR DOWNS,VIC,144.766873,-37.700454,Delivery Area,Delivery Area,21301,Brimbank,213,Melbourne - West,R1,Updated 6-Feb-2020,-37.722,144.803,21301134049,Taylors Lakes,213011340,Taylors Lakes,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Fraser,113.3283234,V1,PHN201,North Western Melbourne,Brimbank,21180,Fraser,Inner Metropolitan,28107,Sydenham (Western Metropolitan),,,Blue line
4833,3038,KEILOR LODGE,VIC,144.766873,-37.700454,Delivery Area,Delivery Area,21301,Brimbank,213,Melbourne - West,R1,Updated 6-Feb-2020,-37.6982783,144.7988921,21301134049,Taylors Lakes,213011340,Taylors Lakes,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Fraser,113.3283234,V1,PHN201,North Western Melbourne,Brimbank,21180,Fraser,Inner Metropolitan,28107,Sydenham (Western Metropolitan),,,Yellow line
4834,3038,TAYLORS LAKES,VIC,144.766873,-37.700454,Delivery Area,Delivery Area,21301,Brimbank,213,Melbourne - West,R1,Updated 6-Feb-2020,-37.6973477,144.7811982,21301134049,Taylors Lakes,213011340,Taylors Lakes,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Fraser,113.3283234,V1,PHN201,North Western Melbourne,Brimbank,21180,Fraser,Inner Metropolitan,28107,Sydenham (Western Metropolitan),,,Orange line
4835,3038,WATERGARDENS,VIC,144.766873,-37.700454,Delivery Area,Delivery Area,21301,Brimbank,213,Melbourne - West,R1,Updated 6-Feb-2020,-37.699141,144.776823,21301134049,Taylors Lakes,213011340,Taylors Lakes,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Fraser,113.3283234,V1,PHN201,North Western Melbourne,Brimbank,21180,Fraser,Inner Metropolitan,28107,Sydenham (Western Metropolitan),,,Rapid Metro
20759,3041,ESSENDON FIELDS,VIC,144.904815,-37.731464,Delivery Area,Delivery Area,21003,Moreland - North,210,Melbourne - North West,R1,Updated 2-Dec-2022,-37.7263,144.897,21001123122,Strathmore (Vic.),210011231,Strathmore,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Maribyrnong,75.54894257,V1,PHN201,North Western Melbourne,Moonee Valley,25060,Maribyrnong,Inner Metropolitan,26107,Niddrie (Western Metropolitan),,,Pink line
4840,3041,ESSENDON NORTH,VIC,144.904815,-37.731464,Delivery Area,Delivery Area,21003,Moreland - North,210,Melbourne - North West,R1,Updated 2-Dec-2022,-37.7383196,144.8992556,21001123122,Strathmore (Vic.),210011231,Strathmore,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Maribyrnong,75.54894257,V1,PHN201,North Western Melbourne,Moonee Valley,25060,Maribyrnong,Inner Metropolitan,26107,Niddrie (Western Metropolitan),,,Aqua line
4841,3041,STRATHMORE,VIC,144.904815,-37.731464,Delivery Area,Delivery Area,21003,Moreland - North,210,Melbourne - North West,R1,Updated 2-Dec-2022,-37.7358112,144.9191456,21001123122,Strathmore (Vic.),210011231,Strathmore,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Maribyrnong,75.54894257,V1,PHN201,North Western Melbourne,Moonee Valley,25060,Maribyrnong,Inner Metropolitan,26107,Niddrie (Western Metropolitan),,,Pink line
4842,3041,STRATHMORE HEIGHTS,VIC,144.904815,-37.731464,Delivery Area,Delivery Area,21003,Moreland - North,210,Melbourne - North West,R1,Updated 2-Dec-2022,-37.713,144.897,21001123122,Strathmore (Vic.),210011231,Strathmore,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Maribyrnong,75.54894257,V1,PHN201,North Western Melbourne,Moonee Valley,25060,Maribyrnong,Inner Metropolitan,26107,Niddrie (Western Metropolitan),,,Blue line branch
4843,3042,AIRPORT WEST,VIC,144.866305,-37.727529,Delivery Area,Delivery Area,21001,Keilor,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.726234,144.8813526,21001153428,Keilor East,210011534,Keilor East,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Maribyrnong,-3492,V1,PHN201,North Western Melbourne,Brimbank,21180,Maribyrnong,Inner Metropolitan,26107,Niddrie (Western Metropolitan),,,Voilet line
4844,3042,KEILOR PARK,VIC,144.866305,-37.727529,Delivery Area,Delivery Area,21001,Keilor,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.7200817,144.8514577,21001153428,Keilor East,210011534,Keilor East,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Maribyrnong,-3492,V1,PHN201,North Western Melbourne,Brimbank,21180,Maribyrnong,Inner Metropolitan,26107,Niddrie (Western Metropolitan),,,Blue line branch
4845,3042,NIDDRIE,VIC,144.866305,-37.727529,Delivery Area,Delivery Area,21001,Keilor,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.7392692,144.8864718,21001153428,Keilor East,210011534,Keilor East,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Maribyrnong,-3492,V1,PHN201,North Western Melbourne,Brimbank,21180,Maribyrnong,Inner Metropolitan,26107,Niddrie (Western Metropolitan),,,Orange line
4849,3044,PASCOE VALE,VIC,144.936356,-37.731138,Delivery Area,Delivery Area,21003,Moreland - North,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.727,144.942,21003153837,Pascoe Vale,210031538,Pascoe Vale,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Wills,67.53238678,V1,PHN201,North Western Melbourne,Moreland,25250,Wills,Inner Metropolitan,26603,Pascoe Vale (Northern Metropolitan),,,Red line
4850,3044,PASCOE VALE SOUTH,VIC,144.936356,-37.731138,Delivery Area,Delivery Area,21003,Moreland - North,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.7457735,144.9384576,21003153837,Pascoe Vale,210031538,Pascoe Vale,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Wills,67.53238678,V1,PHN201,North Western Melbourne,Moreland,25250,Wills,Inner Metropolitan,26603,Pascoe Vale (Northern Metropolitan),,,Blue line
4851,3045,MELBOURNE AIRPORT,VIC,144.836195,-37.674739,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.6679317,144.8401227,21005125008,Tullamarine,210051250,Tullamarine,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,104.7266235,V1,PHN201,North Western Melbourne,Hume,23270,Calwell,Outer Metropolitan,28007,Sunbury (Western Metropolitan),,,Blue line
4858,3048,COOLAROO,VIC,144.923609,-37.653917,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.6562333,144.9364069,21005124730,Meadow Heights,210051247,Meadow Heights,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,136.826004,V1,PHN201,North Western Melbourne,Hume,23270,Calwell,Outer Metropolitan,23503,Greenvale (Northern Metropolitan),,,Magenta line
4859,3048,MEADOW HEIGHTS,VIC,144.923609,-37.653917,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.65,144.922,21005124730,Meadow Heights,210051247,Meadow Heights,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,136.826004,V1,PHN201,North Western Melbourne,Hume,23270,Calwell,Outer Metropolitan,23503,Greenvale (Northern Metropolitan),,,Magenta line
4864,3051,NORTH MELBOURNE,VIC,144.943559,-37.8006,Delivery Area,Delivery Area,20604,Melbourne City,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.7983816,144.9419122,20604150639,North Melbourne,206041506,North Melbourne,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,8.052423477,V1,PHN201,North Western Melbourne,Melbourne,24600,Melbourne,Inner Metropolitan,24703,Melbourne (Northern Metropolitan),,,Voilet line
4865,3052,MELBOURNE UNIVERSITY,VIC,144.948903,-37.788996,Delivery Area,Delivery Area,20604,Melbourne City,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.7983459,144.960974,20604112422,Parkville (Vic.),206041124,Parkville,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,32.18020248,V1,PHN201,North Western Melbourne,Moreland,25250,Melbourne,Inner Metropolitan,24703,Melbourne (Northern Metropolitan),,,Yellow line
4866,3052,PARKVILLE,VIC,144.948903,-37.788996,Delivery Area,Delivery Area,20604,Melbourne City,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.7862363,144.9474178,20604112422,Parkville (Vic.),206041124,Parkville,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,32.18020248,V1,PHN201,North Western Melbourne,Moreland,25250,Melbourne,Inner Metropolitan,24703,Melbourne (Northern Metropolitan),,,Pink line
4869,3054,CARLTON NORTH,VIC,144.96724,-37.786971,Delivery Area,Delivery Area,20607,Yarra,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.788805,144.9719823,20607114023,Carlton North,206071140,Carlton North - Princes Hill,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,40.57466125,V1,PHN201,North Western Melbourne,Moreland,25250,Melbourne,Inner Metropolitan,21403,Brunswick (Northern Metropolitan),,,Voilet line
4870,3054,PRINCES HILL,VIC,144.96724,-37.786971,Delivery Area,Delivery Area,20607,Yarra,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.784,144.966,20607114023,Carlton North,206071140,Carlton North - Princes Hill,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,40.57466125,V1,PHN201,North Western Melbourne,Moreland,25250,Melbourne,Inner Metropolitan,21403,Brunswick (Northern Metropolitan),,,Voilet line
4599,3056,BRUNSWICK,VIC,144.960108,-37.766292,Delivery Area,Delivery Area,20601,Brunswick - Coburg,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.7666099,144.9584302,20601149628,Brunswick (Vic.),206011496,Brunswick - South,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Wills,45.37286377,V1,PHN201,North Western Melbourne,Moreland,25250,Wills,Inner Metropolitan,21403,Brunswick (Northern Metropolitan),,,Pink line
4600,3056,BRUNSWICK LOWER,VIC,144.960108,-37.766292,Delivery Area,Delivery Area,20601,Brunswick - Coburg,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.7666099,144.9584302,20601149628,Brunswick (Vic.),206011496,Brunswick - South,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Wills,45.37286377,V1,PHN201,North Western Melbourne,Moreland,25250,Wills,Inner Metropolitan,21403,Brunswick (Northern Metropolitan),,,Blue line
4601,3056,BRUNSWICK NORTH,VIC,144.960108,-37.766292,Delivery Area,Delivery Area,20601,Brunswick - Coburg,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.7579505,144.9638343,20601149628,Brunswick (Vic.),206011496,Brunswick - South,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Wills,45.37286377,V1,PHN201,North Western Melbourne,Moreland,25250,Wills,Inner Metropolitan,21403,Brunswick (Northern Metropolitan),,,Magenta line
4613,3061,CAMPBELLFIELD,VIC,144.956763,-37.666265,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.665113,144.955677,21005124343,Campbellfield,210051243,Campbellfield - Coolaroo,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,133.8024902,V1,PHN201,North Western Melbourne,Hume,23270,Calwell,Outer Metropolitan,21303,Broadmeadows (Northern Metropolitan),,,Magenta line
4614,3062,SOMERTON,VIC,144.932557,-37.632986,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.6332889,144.944665,21005154406,Somerton (Vic.),210051544,Roxburgh Park (South) - Somerton,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,171.2609863,V1,PHN201,North Western Melbourne,Hume,23270,Calwell,Outer Metropolitan,23503,Greenvale (Northern Metropolitan),,,Green line
4615,3063,OAKLANDS JUNCTION,VIC,144.856082,-37.595015,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.6117964,144.8401227,21005144542,Yuroke,210051445,Mickleham - Yuroke,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,226.8912201,V1,PHN201,North Western Melbourne,Hume,23270,McEwen,Rural,28007,Sunbury (Western Metropolitan),,,Red line
4616,3063,YUROKE,VIC,144.856082,-37.595015,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.6,144.88,21005144542,Yuroke,210051445,Mickleham - Yuroke,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,226.8912201,V1,PHN201,North Western Melbourne,Hume,23270,McEwen,Rural,28007,Sunbury (Western Metropolitan),,,Gray line
4617,3064,CRAIGIEBURN,VIC,144.942199,-37.546522,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.594,144.934,21005154532,Roxburgh Park,210051545,Roxburgh Park - North,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,225.3305511,V1,PHN202,Eastern Melbourne,Whittlesea,27070,McEwen,Rural,28804,Yan Yean (Northern Victoria),,,Green line
4618,3064,DONNYBROOK,VIC,144.942199,-37.546522,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.5476567,144.9669338,21005154532,Roxburgh Park,210051545,Roxburgh Park - North,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,2,1,Calwell,225.3305511,V1,PHN202,Eastern Melbourne,Whittlesea,27070,McEwen,Rural,28804,Yan Yean (Northern Victoria),,,Voilet line
4619,3064,KALKALLO,VIC,144.942199,-37.546522,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.5245635,144.955677,21005154532,Roxburgh Park,210051545,Roxburgh Park - North,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,225.3305511,V1,PHN202,Eastern Melbourne,Whittlesea,27070,McEwen,Rural,28804,Yan Yean (Northern Victoria),,,Red line
4620,3064,MICKLEHAM,VIC,144.942199,-37.546522,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.562,144.874,21005154532,Roxburgh Park,210051545,Roxburgh Park - North,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,225.3305511,V1,PHN202,Eastern Melbourne,Whittlesea,27070,McEwen,Rural,28804,Yan Yean (Northern Victoria),,,Pink line
4621,3064,ROXBURGH PARK,VIC,144.942199,-37.546522,Delivery Area,Delivery Area,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1,Updated 6-Feb-2020,-37.627,144.929,21005154532,Roxburgh Park,210051545,Roxburgh Park - North,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Calwell,225.3305511,V1,PHN202,Eastern Melbourne,Whittlesea,27070,McEwen,Rural,28804,Yan Yean (Northern Victoria),,,Blue line
4622,3065,FITZROY,VIC,144.977795,-37.802608,Delivery Area,Delivery Area,20607,Yarra,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.7974551,144.9804594,20607114324,Fitzroy North,206071143,Fitzroy North,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,33.39871979,V1,PHN201,North Western Melbourne,Yarra,27350,Melbourne,Inner Metropolitan,27103,Richmond (Northern Metropolitan),,,Aqua line
4623,3066,COLLINGWOOD,VIC,144.986906,-37.804846,Delivery Area,Delivery Area,20607,Yarra,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.8009595,144.9873447,20607114521,Clifton Hill,206071145,Clifton Hill - Alphington,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,19.61891556,V1,PHN201,North Western Melbourne,Yarra,27350,Melbourne,Inner Metropolitan,27103,Richmond (Northern Metropolitan),,,Pink line
4624,3066,COLLINGWOOD NORTH,VIC,144.986906,-37.804846,Delivery Area,Delivery Area,20607,Yarra,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.8009595,144.9873447,20607114521,Clifton Hill,206071145,Clifton Hill - Alphington,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,19.61891556,V1,PHN201,North Western Melbourne,Yarra,27350,Melbourne,Inner Metropolitan,27103,Richmond (Northern Metropolitan),,,Blue line
4625,3067,ABBOTSFORD,VIC,144.998203,-37.803515,Delivery Area,Delivery Area,20607,Yarra,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.8023601,144.9983623,20607114522,Clifton Hill,206071145,Clifton Hill - Alphington,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Melbourne,18.98079872,V1,PHN201,North Western Melbourne,Yarra,27350,Melbourne,Inner Metropolitan,27103,Richmond (Northern Metropolitan),,,Yellow line
4628,3070,NORTHCOTE,VIC,144.999745,-37.774064,Delivery Area,Delivery Area,20607,Yarra,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.7736132,144.9997396,20602150024,Northcote,206021500,Northcote - West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Cooper,60.53493881,V1,PHN201,North Western Melbourne,Moreland,25250,Cooper,Inner Metropolitan,26203,Northcote (Northern Metropolitan),,,Magenta line
4629,3070,NORTHCOTE SOUTH,VIC,144.999745,-37.774064,Delivery Area,Delivery Area,20607,Yarra,206,Melbourne - Inner,R1,Updated 6-Feb-2020,-37.779531,144.996757,20602150024,Northcote,206021500,Northcote - West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Cooper,60.53493881,V1,PHN201,North Western Melbourne,Moreland,25250,Cooper,Inner Metropolitan,26203,Northcote (Northern Metropolitan),,,Voilet line
4632,3072,NORTHLAND CENTRE,VIC,145.005702,-37.74247,Delivery Area,Delivery Area,20902,Darebin - North,209,Melbourne - North East,R1,Updated 6-Feb-2020,-37.7385104,145.0300628,20902152630,Reservoir (Vic.),209021526,Reservoir - South West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Cooper,67.72307587,V1,PHN201,North Western Melbourne,Darebin,21890,Cooper,Inner Metropolitan,27003,Preston (Northern Metropolitan),,,Orange line
4633,3072,PRESTON,VIC,145.005702,-37.74247,Delivery Area,Delivery Area,20902,Darebin - North,209,Melbourne - North East,R1,Updated 6-Feb-2020,-37.7399362,145.0107588,20902152630,Reservoir (Vic.),209021526,Reservoir - South West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Cooper,67.72307587,V1,PHN201,North Western Melbourne,Darebin,21890,Cooper,Inner Metropolitan,27003,Preston (Northern Metropolitan),,,Pink line
4634,3072,PRESTON LOWER,VIC,145.005702,-37.74247,Delivery Area,Delivery Area,20902,Darebin - North,209,Melbourne - North East,R1,Updated 6-Feb-2020,-37.7508858,144.9877873,20902152630,Reservoir (Vic.),209021526,Reservoir - South West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Cooper,67.72307587,V1,PHN201,North Western Melbourne,Darebin,21890,Cooper,Inner Metropolitan,27003,Preston (Northern Metropolitan),,,Red line
4635,3072,PRESTON SOUTH,VIC,145.005702,-37.74247,Delivery Area,Delivery Area,20902,Darebin - North,209,Melbourne - North East,R1,Updated 6-Feb-2020,-37.7514021,145.0023878,20902152630,Reservoir (Vic.),209021526,Reservoir - South West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Cooper,67.72307587,V1,PHN201,North Western Melbourne,Darebin,21890,Cooper,Inner Metropolitan,27003,Preston (Northern Metropolitan),,,Magenta line
4636,3072,PRESTON WEST,VIC,145.005702,-37.74247,Delivery Area,Delivery Area,20902,Darebin - North,209,Melbourne - North East,R1,Updated 6-Feb-2020,-37.7376921,144.9955479,20902152630,Reservoir (Vic.),209021526,Reservoir - South West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Cooper,67.72307587,V1,PHN201,North Western Melbourne,Darebin,21890,Cooper,Inner Metropolitan,27003,Preston (Northern Metropolitan),,,Red line
4639,3073,KEON PARK,VIC,145.005955,-37.712474,Delivery Area,Delivery Area,20902,Darebin - North,209,Melbourne - North East,R1,Updated 6-Feb-2020,-37.694627,145.0118427,20902152633,Reservoir (Vic.),209021526,Reservoir - South West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Cooper,89.30950928,V1,PHN201,North Western Melbourne,Darebin,21890,Cooper,Inner Metropolitan,27003,Preston (Northern Metropolitan),,,Voilet line
